name,unique_id,rating,time completed,time taken
Hyunsuk Shim,wholeGBM_002_03_10_2023_03.10.2023_17_25_25,Acceptable,2025-04-12T23:24:54.872430,0.914009
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_10_28_27,Acceptable,2025-04-12T23:24:56.785310,0.954267
Hyunsuk Shim,DOSEESC_EM02_11.14.2017_13_46_36,Acceptable,2025-04-12T23:24:58.471903,0.86293
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_14_44_41,Acceptable,2025-04-12T23:25:00.014905,0.729795
Hyunsuk Shim,DOSEESC_UM05_05.30.2018_21_40_41,Acceptable,2025-04-12T23:25:04.655042,3.758245
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_20_21_25,Acceptable,2025-04-12T23:25:06.684350,0.998416
Hyunsuk Shim,DOSEESC_UM15_10.31.2018_21_41_28,Acceptable,2025-04-12T23:25:08.612121,0.963844
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_17_30_35,Unacceptable,2025-04-12T23:25:16.199453,6.603721
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_12_34_39,Acceptable,2025-04-12T23:25:56.207558,39.024473
Hyunsuk Shim,DOSEESC_EM14_06.10.2019_6_43_39,Unacceptable,2025-04-12T23:26:00.228712,2.817968
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_22_38_41,Acceptable,2025-04-12T23:26:04.596951,3.3316
Hyunsuk Shim,DOSEESC_EM06_04.13.2018_17_50_35,Unacceptable,2025-04-12T23:26:09.582836,4.034841
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_19_28_36,Acceptable,2025-04-12T23:26:12.246848,1.66331
Hyunsuk Shim,DOSEESC_EM15_06.11.2019_11_47_38,Acceptable,2025-04-12T23:26:15.627938,2.428841
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_15_44_37,Acceptable,2025-04-12T23:26:17.961633,1.291642
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_15_31_19,Unacceptable,2025-04-12T23:26:21.067922,2.171609
Hyunsuk Shim,wholeGBM_002_03_10_2023_03.10.2023_20_23_27,Acceptable,2025-04-12T23:26:25.327229,3.286094
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_21_27_26,Acceptable,2025-04-12T23:26:26.778637,0.484057
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_14_42_36,Acceptable,2025-04-12T23:26:29.159900,1.38802
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_22_23_31,Acceptable,2025-04-12T23:26:31.444537,1.239589
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_6_49_36,Unacceptable,2025-04-12T23:26:34.126281,1.728005
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_14_19_37,Acceptable,2025-04-12T23:27:09.446650,34.387642
Hyunsuk Shim,DOSEESC_EM15_07.02.2019_18_48_35,Unacceptable,2025-04-12T23:27:29.362860,18.982186
Hyunsuk Shim,DOSEESC_EM10_01.16.2019_23_36_37,Acceptable,2025-04-12T23:27:32.935043,2.613942
Hyunsuk Shim,DOSEESC_UM06_06.18.2018_16_46_42,Acceptable,2025-04-12T23:27:34.860047,0.971283
Hyunsuk Shim,rGBM_001_04_21_2023_04.21.2023_16_45_25,Acceptable,2025-04-12T23:27:36.912346,1.100575
Hyunsuk Shim,DOSEESC_EM15_06.11.2019_22_38_22,Unacceptable,2025-04-12T23:27:39.688027,1.745622
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_23_44_27,Unacceptable,2025-04-12T23:27:42.367470,1.667543
Hyunsuk Shim,wholeGBM_002_04_13_2023_04.13.2023_22_33_36,Acceptable,2025-04-12T23:27:45.562146,2.214195
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_23_29_25,Acceptable,2025-04-12T23:27:47.319571,0.801107
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_14_45_36,Acceptable,2025-04-12T23:27:49.371242,1.097179
Hyunsuk Shim,DOSEESC_EM02_11.14.2017_17_35_18,Acceptable,2025-04-12T23:27:51.484031,1.202502
Hyunsuk Shim,DOSEESC_EM02_11.14.2017_10_40_36,Acceptable,2025-04-12T23:27:53.381248,0.861094
Hyunsuk Shim,DOSEESC_EM06_04.13.2018_20_38_39,Acceptable,2025-04-12T23:27:55.555881,1.24242
Hyunsuk Shim,DOSEESC_EM05_02.23.2018_18_38_42,Unacceptable,2025-04-12T23:27:58.559092,2.047137
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_13_44_35,Acceptable,2025-04-12T23:28:06.925270,7.421935
Hyunsuk Shim,DOSEESC_EM02_11.14.2017_13_32_16,Acceptable,2025-04-12T23:28:09.142498,1.274652
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_12_49_40,Unacceptable,2025-04-12T23:28:23.284432,13.145986
Hyunsuk Shim,DOSEESC_EM06_04.13.2018_18_41_43,Acceptable,2025-04-12T23:28:26.730911,2.508487
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_22_29_33,Acceptable,2025-04-12T23:28:29.658086,1.960073
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_11_22_24,Unacceptable,2025-04-12T23:28:32.789185,2.134289
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_17_41_40,Acceptable,2025-04-12T23:28:35.430226,1.678694
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_13_34_19,Acceptable,2025-04-12T23:28:37.877477,1.496306
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_20_42_39,Acceptable,2025-04-12T23:28:41.585593,2.740504
Hyunsuk Shim,wholeGBM_002_03_10_2023_03.10.2023_23_29_28,Acceptable,2025-04-12T23:28:43.954424,1.403349
Hyunsuk Shim,DOSEESC_UM04_04.18.2018_21_31_28,Acceptable,2025-04-12T23:28:46.125802,1.136569
Hyunsuk Shim,DOSEESC_UM18_02.18.2019_21_40_43,Acceptable,2025-04-12T23:28:48.128811,1.062784
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_14_45_42,Acceptable,2025-04-12T23:28:49.878687,0.794614
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_17_26_22,Acceptable,2025-04-12T23:28:51.677994,0.841067
Hyunsuk Shim,wholeGBM_003_06_14_2023_06.14.2023_23_26_26,Acceptable,2025-04-12T23:28:53.583629,0.948448
Hyunsuk Shim,DOSEESC_EM14_06.10.2019_21_31_24,Acceptable,2025-04-12T23:28:55.415367,0.833014
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_18_19_22,Acceptable,2025-04-12T23:28:57.329686,0.953037
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_19_29_43,Acceptable,2025-04-12T23:29:00.834526,2.559536
Hyunsuk Shim,DOSEESC_EM13_03.01.2019_21_43_38,Acceptable,2025-04-12T23:29:02.739735,0.923174
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_19_34_30,Acceptable,2025-04-12T23:29:04.803454,1.089137
Hyunsuk Shim,DOSEESC_EM14_06.10.2019_11_36_42,Acceptable,2025-04-12T23:29:06.752333,0.967672
Hyunsuk Shim,DOSEESC_EM05_02.23.2018_15_20_24,Acceptable,2025-04-12T23:29:08.680229,0.975832
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_16_35_42,Acceptable,2025-04-12T23:29:10.753002,1.145946
Hyunsuk Shim,DOSEESC_UM08_07.11.2018_18_43_39,Acceptable,2025-04-12T23:29:12.943297,1.217208
Hyunsuk Shim,rGBM_006_04_03_2023_04.03.2023_19_32_24,Acceptable,2025-04-12T23:29:14.832034,0.864129
Hyunsuk Shim,DOSEESC_JH01_05.18.2018_10_41_44,Acceptable,2025-04-12T23:29:16.626882,0.828523
Hyunsuk Shim,rGBM_004_09_22_2023_09.22.2023_23_26_40,Acceptable,2025-04-12T23:29:18.566599,0.977958
Hyunsuk Shim,DOSEESC_EM15_06.11.2019_25_36_29,Acceptable,2025-04-12T23:29:20.753013,1.215549
Hyunsuk Shim,rGBM_004_09_22_2023_09.22.2023_22_25_37,Acceptable,2025-04-12T23:29:22.566847,0.837288
Hyunsuk Shim,DOSEESC_JH04_07.06.2018_13_32_22,Acceptable,2025-04-12T23:29:24.288241,0.766996
Hyunsuk Shim,DOSEESC_UM05_05.30.2018_18_39_41,Acceptable,2025-04-12T23:29:49.228764,23.973189
Hyunsuk Shim,rGBM_006_04_03_2023_04.03.2023_15_35_23,Acceptable,2025-04-12T23:29:51.853607,1.688671
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_18_23_27,Acceptable,2025-04-12T23:29:54.061256,1.249808
Hyunsuk Shim,DOSEESC_EM11_01.03.2019_23_29_37,Unacceptable,2025-04-12T23:30:59.151107,64.154501
Hyunsuk Shim,DOSEESC_EM07_06.20.2018_18_19_25,Unacceptable,2025-04-12T23:31:13.509487,13.398656
Hyunsuk Shim,DOSEESC_EM07_06.26.2018_21_37_37,Acceptable,2025-04-12T23:31:16.497238,2.054381
Hyunsuk Shim,DOSEESC_EM12_03.07.2019_12_35_38,Acceptable,2025-04-12T23:31:19.106737,1.574239
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_19_30_24,Acceptable,2025-04-12T23:31:21.267576,1.171717
Hyunsuk Shim,DOSEESC_UM06_06.18.2018_15_46_36,Acceptable,2025-04-12T23:31:23.833209,1.591362
Hyunsuk Shim,DOSEESC_UM15_10.31.2018_16_44_19,Acceptable,2025-04-12T23:33:13.183192,108.370461
Hyunsuk Shim,DOSEESC_EM14_06.10.2019_12_47_38,Acceptable,2025-04-12T23:33:15.633998,1.45166
Hyunsuk Shim,rGBM_003_04_24_2023_04.24.2023_13_27_20,Acceptable,2025-04-12T23:33:17.649904,1.017293
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_19_28_22,Acceptable,2025-04-12T23:33:19.595963,1.023221
Hyunsuk Shim,DOSEESC_EM06_03.19.2018_21_32_38,Acceptable,2025-04-12T23:33:21.403552,0.877109
Hyunsuk Shim,DOSEESC_EM11_01.24.2019_21_34_35,Acceptable,2025-04-12T23:33:23.097625,0.768077
Hyunsuk Shim,rGBM_006_04_03_2023_04.03.2023_17_43_20,Acceptable,2025-04-12T23:33:25.046153,1.063444
Hyunsuk Shim,DOSEESC_EM09_12.17.2018_21_27_38,Acceptable,2025-04-12T23:33:26.830394,0.856408
Hyunsuk Shim,DOSEESC_EM14_05.22.2019_9_46_39,Unacceptable,2025-04-12T23:33:30.721628,3.008061
Hyunsuk Shim,DOSEESC_EM13_03.01.2019_17_44_44,Acceptable,2025-04-12T23:33:33.358725,1.67257
Hyunsuk Shim,rGBM_001_04_21_2023_04.21.2023_24_23_34,Acceptable,2025-04-12T23:33:40.398915,6.095405
Hyunsuk Shim,DOSEESC_EM02_10.19.2017_7_47_28,Unacceptable,2025-04-12T23:33:43.717101,2.341076
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_13_29_41,Unacceptable,2025-04-12T23:33:45.725146,0.984396
Hyunsuk Shim,DOSEESC_EM13_03.01.2019_19_38_19,Unacceptable,2025-04-12T23:33:47.542924,0.85966
Hyunsuk Shim,rGBM_003_04_24_2023_04.24.2023_23_38_40,Acceptable,2025-04-12T23:33:49.978178,1.473485
Hyunsuk Shim,rGBM_005_08_18_2023_08.18.2023_18_20_37,Acceptable,2025-04-12T23:33:52.015873,1.099507
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_17_24_37,Acceptable,2025-04-12T23:33:54.095125,1.106822
Hyunsuk Shim,DOSEESC_EM12_01.25.2019_22_37_35,Unacceptable,2025-04-12T23:33:57.452570,2.37645
Hyunsuk Shim,DOSEESC_UM13_08.22.2018_14_26_25,Unacceptable,2025-04-12T23:33:59.700458,1.287426
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_15_35_43,Acceptable,2025-04-12T23:34:02.304910,1.631168
Hyunsuk Shim,DOSEESC_UM15_11.28.2018_18_45_26,Acceptable,2025-04-12T23:34:04.869763,1.719118
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_23_36_21,Acceptable,2025-04-12T23:34:06.740447,0.929376
Hyunsuk Shim,wholeGBM_002_04_13_2023_04.13.2023_21_30_35,Acceptable,2025-04-12T23:34:08.998103,1.21324
Hyunsuk Shim,DOSEESC_EM14_05.22.2019_20_36_21,Unacceptable,2025-04-12T23:34:27.977954,18.015484
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_16_39_44,Acceptable,2025-04-12T23:34:45.403917,16.45146
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_15_25_35,Unacceptable,2025-04-12T23:34:51.365339,4.953838
Hyunsuk Shim,DOSEESC_EM06_04.13.2018_21_28_35,Acceptable,2025-04-12T23:34:54.172097,1.856939
Hyunsuk Shim,DOSEESC_EM05_01.31.2018_9_24_21,Acceptable,2025-04-12T23:34:56.062653,0.931845
Hyunsuk Shim,DOSEESC_EM14_05.22.2019_13_34_21,Acceptable,2025-04-12T23:34:57.929328,0.9235
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_20_26_24,Acceptable,2025-04-12T23:35:00.184860,1.345152
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_19_40_40,Acceptable,2025-04-12T23:35:02.142167,1.003732
Hyunsuk Shim,rGBM_005_08_18_2023_08.18.2023_20_40_39,Acceptable,2025-04-12T23:35:06.594100,3.57493
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_16_22_36,Acceptable,2025-04-12T23:35:08.846203,1.310004
Hyunsuk Shim,DOSEESC_EM11_01.24.2019_16_30_38,Acceptable,2025-04-12T23:35:10.790636,0.963077
Hyunsuk Shim,DOSEESC_UM13_09.17.2018_19_29_19,Acceptable,2025-04-12T23:35:12.588447,0.838809
Hyunsuk Shim,wholeGBM_002_04_13_2023_04.13.2023_22_39_39,Acceptable,2025-04-12T23:35:14.500860,0.889305
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_15_41_40,Acceptable,2025-04-12T23:35:16.418803,0.948444
Hyunsuk Shim,rGBM_002_04_28_2023_04.28.2023_22_34_25,Acceptable,2025-04-12T23:35:18.355951,0.970089
Hyunsuk Shim,DOSEESC_EM15_07.02.2019_14_47_36,Acceptable,2025-04-12T23:35:23.618311,4.330494
Hyunsuk Shim,DOSEESC_UM08_06.13.2018_13_45_36,Acceptable,2025-04-12T23:35:26.579043,1.98084
Hyunsuk Shim,rGBM_003_04_24_2023_04.24.2023_16_24_24,Acceptable,2025-04-12T23:35:32.586319,4.971944
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_15_44_40,Acceptable,2025-04-12T23:35:35.057179,1.477055
Hyunsuk Shim,DOSEESC_EM14_06.10.2019_7_45_36,Unacceptable,2025-04-12T23:35:38.168826,2.215631
Hyunsuk Shim,DOSEESC_EM12_03.07.2019_22_35_39,Acceptable,2025-04-12T23:36:01.885607,22.749087
Hyunsuk Shim,DOSEESC_EM07_06.26.2018_16_19_29,Acceptable,2025-04-12T23:36:04.310230,1.473277
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_23_42_36,Acceptable,2025-04-12T23:37:18.226537,72.886293
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_13_41_37,Acceptable,2025-04-12T23:37:20.312563,1.129245
Hyunsuk Shim,DOSEESC_EM12_03.07.2019_19_36_38,Acceptable,2025-04-12T23:37:23.310935,2.07612
Hyunsuk Shim,DOSEESC_EM03_12.12.2017_12_33_26,Acceptable,2025-04-12T23:37:28.285975,4.018688
Hyunsuk Shim,DOSEESC_EM07_06.26.2018_19_22_26,Acceptable,2025-04-12T23:37:30.238619,1.028175
Hyunsuk Shim,wholeGBM_004_03_10_2023_03.10.2023_21_41_35,Acceptable,2025-04-12T23:37:32.432138,1.159125
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_22_32_29,Acceptable,2025-04-12T23:37:34.417280,1.018535
Hyunsuk Shim,DOSEESC_EM02_11.14.2017_8_47_36,Acceptable,2025-04-12T23:37:36.254433,0.866709
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_17_39_44,Acceptable,2025-04-12T23:37:38.645427,1.460299
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_18_31_17,Acceptable,2025-04-12T23:37:40.725488,1.047941
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_23_29_38,Acceptable,2025-04-12T23:37:42.670710,0.98459
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_19_24_23,Acceptable,2025-04-12T23:37:44.665524,1.026823
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_16_45_42,Acceptable,2025-04-12T23:37:46.523823,0.890986
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_14_18_25,Unacceptable,2025-04-12T23:37:49.712496,2.238905
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_16_38_36,Acceptable,2025-04-12T23:37:53.075478,2.32423
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_24_28_25,Acceptable,2025-04-12T23:38:07.166292,13.104066
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_18_34_42,Acceptable,2025-04-12T23:38:12.127604,3.998705
Hyunsuk Shim,rGBM_006_08_01_2023_08.01.2023_22_44_26,Acceptable,2025-04-12T23:38:14.671709,1.564276
Hyunsuk Shim,DOSEESC_EM03_12.12.2017_13_30_21,Acceptable,2025-04-12T23:38:17.757144,2.11875
Hyunsuk Shim,DOSEESC_JH10_12.05.2018_17_37_40,Acceptable,2025-04-12T23:38:21.212249,2.399577
Hyunsuk Shim,wholeGBM_004_03_10_2023_03.10.2023_23_41_37,Acceptable,2025-04-12T23:38:24.094308,1.908391
Hyunsuk Shim,DOSEESC_UM16_11.14.2018_18_48_35,Acceptable,2025-04-12T23:38:26.250637,1.175663
Hyunsuk Shim,DOSEESC_EM03_12.12.2017_16_39_22,Acceptable,2025-04-12T23:38:28.742791,1.394874
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_20_33_42,Acceptable,2025-04-12T23:38:30.465198,0.75019
Hyunsuk Shim,DOSEESC_UM06_06.18.2018_12_52_35,Acceptable,2025-04-12T23:38:32.234314,0.749804
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_18_32_18,Acceptable,2025-04-12T23:38:34.229615,1.056731
Hyunsuk Shim,DOSEESC_EM04_01.10.2018_16_35_22,Acceptable,2025-04-12T23:38:35.875198,0.823349
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_15_40_39,Acceptable,2025-04-12T23:38:37.593917,0.797534
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_19_42_39,Acceptable,2025-04-12T23:38:40.395411,1.879203
Hyunsuk Shim,DOSEESC_EM15_06.11.2019_22_39_21,Unacceptable,2025-04-12T23:38:43.743170,2.317632
Hyunsuk Shim,wholeGBM_002_04_13_2023_04.13.2023_24_32_21,Acceptable,2025-04-12T23:38:49.248934,4.530307
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_19_41_41,Acceptable,2025-04-12T23:38:51.469695,1.271264
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_14_47_29,Acceptable,2025-04-12T23:38:53.642609,1.204158
Hyunsuk Shim,DOSEESC_UM04_03.28.2018_21_26_26,Acceptable,2025-04-12T23:38:55.568271,0.948104
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_10_41_24,Acceptable,2025-04-12T23:38:57.373288,0.800594
Hyunsuk Shim,DOSEESC_UM18_02.18.2019_12_38_41,Acceptable,2025-04-12T23:38:59.631806,1.309249
Hyunsuk Shim,DOSEESC_EM13_03.01.2019_16_39_16,Unacceptable,2025-04-12T23:39:03.156362,2.589204
Hyunsuk Shim,DOSEESC_EM04_01.10.2018_11_36_19,Unacceptable,2025-04-12T23:39:05.252656,1.147407
Hyunsuk Shim,DOSEESC_UM04_03.28.2018_21_25_29,Acceptable,2025-04-12T23:39:08.154707,1.930997
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_23_39_28,Acceptable,2025-04-12T23:39:12.989894,3.796358
Hyunsuk Shim,DOSEESC_EM07_06.20.2018_8_28_23,Acceptable,2025-04-12T23:39:17.174465,3.221764
Hyunsuk Shim,DOSEESC_EM14_05.22.2019_11_29_21,Acceptable,2025-04-12T23:39:19.163799,1.037881
Hyunsuk Shim,DOSEESC_EM06_03.19.2018_23_40_40,Unacceptable,2025-04-12T23:39:22.094833,1.969448
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_19_40_20,Unacceptable,2025-04-12T23:39:24.253460,1.188722
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_18_28_25,Acceptable,2025-04-12T23:39:26.796014,1.533335
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_24_30_39,Acceptable,2025-04-12T23:39:29.708797,1.956348
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_9_40_39,Acceptable,2025-04-12T23:39:31.650399,0.992844
Hyunsuk Shim,DOSEESC_UM18_02.18.2019_21_37_40,Acceptable,2025-04-12T23:39:33.503415,0.888473
Hyunsuk Shim,DOSEESC_EM06_04.13.2018_24_33_33,Unacceptable,2025-04-12T23:39:36.925148,2.36822
Hyunsuk Shim,DOSEESC_UM16_12.05.2018_19_38_40,Acceptable,2025-04-12T23:39:42.043652,4.119146
Hyunsuk Shim,DOSEESC_EM11_01.24.2019_21_21_35,Acceptable,2025-04-12T23:39:44.840553,1.848656
Hyunsuk Shim,rGBM_003_04_24_2023_04.24.2023_17_23_42,Acceptable,2025-04-12T23:39:48.228117,2.421884
Hyunsuk Shim,DOSEESC_EM14_05.22.2019_19_37_37,Acceptable,2025-04-12T23:39:50.862821,1.693828
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_20_42_23,Acceptable,2025-04-12T23:46:35.210143,86.571335
Hyunsuk Shim,DOSEESC_EM07_06.26.2018_17_21_26,Unacceptable,2025-04-12T23:47:06.518531,30.363826
Hyunsuk Shim,DOSEESC_EM05_02.23.2018_9_39_40,Acceptable,2025-04-12T23:47:09.424009,1.957382
Hyunsuk Shim,rGBM_001_06_30_2023_06.30.2023_23_26_23,Acceptable,2025-04-12T23:47:11.746062,1.317424
Hyunsuk Shim,DOSEESC_EM11_01.03.2019_17_34_37,Acceptable,2025-04-12T23:47:13.640567,0.951864
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_22_25_23,Acceptable,2025-04-12T23:47:15.590019,0.939228
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_22_27_31,Unacceptable,2025-04-12T23:47:18.195726,1.673311
Hyunsuk Shim,DOSEESC_UM05_05.30.2018_19_47_39,Acceptable,2025-04-12T23:47:22.253187,3.10292
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_16_30_20,Unacceptable,2025-04-12T23:47:29.129721,5.877981
Hyunsuk Shim,rGBM_001_04_21_2023_04.21.2023_28_33_36,Unacceptable,2025-04-12T23:47:43.876240,13.764944
Hyunsuk Shim,DOSEESC_EM13_03.20.2019_7_48_38,Unacceptable,2025-04-12T23:47:56.943304,12.111014
Hyunsuk Shim,rGBM_006_04_03_2023_04.03.2023_14_36_25,Acceptable,2025-04-12T23:48:00.074202,2.162786
Hyunsuk Shim,DOSEESC_EM06_03.19.2018_21_31_38,Acceptable,2025-04-12T23:48:02.109877,1.021879
Hyunsuk Shim,DOSEESC_UM15_11.28.2018_18_39_29,Acceptable,2025-04-12T23:48:09.472152,6.428279
Hyunsuk Shim,DOSEESC_EM07_06.20.2018_15_17_25,Acceptable,2025-04-12T23:48:18.308854,7.871471
Hyunsuk Shim,DOSEESC_UM15_10.31.2018_17_44_24,Acceptable,2025-04-12T23:48:20.417188,1.143087
Hyunsuk Shim,rGBM_007_05_30_2023_05.30.2023_12_37_44,Acceptable,2025-04-12T23:48:22.843868,1.446377
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_16_17_31,Unacceptable,2025-04-12T23:48:26.020687,2.165193
Hyunsuk Shim,DOSEESC_EM01_09.20.2017_15_43_37,Acceptable,2025-04-12T23:48:33.282249,6.357778
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_11_37_43,Acceptable,2025-04-12T23:48:35.472981,1.224549
Hyunsuk Shim,rGBM_001_02_27_2023_02.27.2023_15_37_42,Acceptable,2025-04-12T23:48:37.431057,0.998849
Hyunsuk Shim,DOSEESC_JH10_12.28.2018_16_42_38,Acceptable,2025-04-12T23:48:39.457110,0.954859
Hyunsuk Shim,rGBM_006_05_24_2023_05.24.2023_20_27_26,Acceptable,2025-04-12T23:48:41.312809,0.836426
Hyunsuk Shim,DOSEESC_EM05_02.23.2018_11_32_42,Unacceptable,2025-04-12T23:48:47.077541,4.818009
Hyunsuk Shim,DOSEESC_EM02_10.19.2017_8_42_40,Acceptable,2025-04-12T23:51:45.550725,5.31886
Hyunsuk Shim,DOSEESC_EM01_10.16.2017_16_45_33,Unacceptable,2025-04-12T23:51:51.998087,5.519393
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_18_29_41,Acceptable,2025-04-12T23:51:54.719796,1.738405
Hyunsuk Shim,wholeGBM_002_04_13_2023_04.13.2023_22_36_39,Acceptable,2025-04-12T23:53:32.154396,2.634785
Hyunsuk Shim,DOSEESC_EM05_02.23.2018_7_31_22,Acceptable,2025-04-12T23:53:34.953204,1.757935
Hyunsuk Shim,DOSEESC_UM06_06.18.2018_14_48_38,Acceptable,2025-04-12T23:53:39.624456,3.740274
Hyunsuk Shim,rGBM_001_08_30_2023_08.30.2023_19_26_37,Acceptable,2025-04-12T23:53:41.560710,0.971196
