name,unique_id,rating,time completed,time taken
Eric Mellon,DOSEESC_JH10_12.05.2018_16_25_23,Acceptable,2025-04-14T18:48:50.276640,1.418228
Eric Mellon,DOSEESC_JH10_12.05.2018_23_33_29,Acceptable,2025-04-14T18:48:52.709942,1.332641
Eric Mellon,DOSEESC_EM06_03.19.2018_14_50_34,Acceptable,2025-04-14T18:48:54.666976,1.006723
Eric Mellon,rGBM_006_08_01_2023_08.01.2023_20_39_21,Acceptable,2025-04-14T18:49:18.151618,3.338426
Eric Mellon,DOSEESC_UM15_11.28.2018_17_49_26,Acceptable,2025-04-14T18:49:27.991628,8.778763
Eric Mellon,DOSEESC_EM13_03.20.2019_10_41_46,Unacceptable,2025-04-14T18:50:00.902811,31.427731
Eric Mellon,DOSEESC_EM11_01.03.2019_24_32_36,Unacceptable,2025-04-14T18:50:04.878220,2.998529
Eric Mellon,rGBM_001_06_30_2023_06.30.2023_20_33_24,Acceptable,2025-04-14T18:50:09.018467,2.672167
Eric Mellon,DOSEESC_EM06_04.13.2018_22_37_38,Unacceptable,2025-04-14T18:50:13.809982,3.823756
Eric Mellon,rGBM_005_08_18_2023_08.18.2023_21_30_37,Acceptable,2025-04-14T18:50:16.273213,1.406768
Eric Mellon,DOSEESC_EM13_03.20.2019_16_46_40,Acceptable,2025-04-14T18:50:19.761489,2.193574
Eric Mellon,DOSEESC_EM12_01.25.2019_11_34_42,Unacceptable,2025-04-14T18:50:22.881296,1.8372
Eric Mellon,DOSEESC_EM02_11.14.2017_16_43_39,Acceptable,2025-04-14T18:51:22.376313,52.284211
Eric Mellon,DOSEESC_UM21_05.01.2019_18_26_38,Acceptable,2025-04-14T18:51:25.538686,1.714832
Eric Mellon,rGBM_006_04_03_2023_04.03.2023_20_38_27,Acceptable,2025-04-14T18:51:28.883097,2.343711
Eric Mellon,DOSEESC_EM15_06.11.2019_17_45_20,Unacceptable,2025-04-14T18:51:33.256559,2.818137
Eric Mellon,DOSEESC_EM02_11.14.2017_13_38_44,Acceptable,2025-04-14T18:51:35.441437,1.137547
Eric Mellon,DOSEESC_UM18_02.18.2019_17_27_41,Acceptable,2025-04-14T18:51:38.669647,1.733813
Eric Mellon,DOSEESC_UM06_06.18.2018_15_44_36,Acceptable,2025-04-14T18:51:43.815746,4.1506
Eric Mellon,DOSEESC_EM04_01.10.2018_17_29_25,Acceptable,2025-04-14T18:51:46.387395,1.511064
Eric Mellon,DOSEESC_UM06_06.18.2018_22_43_33,Acceptable,2025-04-14T18:52:00.551695,13.159016
Eric Mellon,DOSEESC_EM06_04.13.2018_13_51_37,Acceptable,2025-04-14T18:52:04.184185,2.641053
Eric Mellon,rGBM_007_05_30_2023_05.30.2023_17_39_32,Unacceptable,2025-04-14T18:52:33.458454,21.661742
Eric Mellon,DOSEESC_UM06_06.18.2018_18_38_36,Acceptable,2025-04-14T18:52:39.138375,4.560902
Eric Mellon,rGBM_003_04_24_2023_04.24.2023_20_40_22,Acceptable,2025-04-14T18:52:41.485052,1.366842
Eric Mellon,DOSEESC_UM05_05.30.2018_20_37_40,Acceptable,2025-04-14T18:52:48.429165,5.848802
Eric Mellon,wholeGBM_002_04_13_2023_04.13.2023_24_33_28,Acceptable,2025-04-14T18:52:51.579575,2.134883
Eric Mellon,DOSEESC_EM01_09.20.2017_14_18_33,Acceptable,2025-04-14T18:52:54.573178,1.933005
Eric Mellon,DOSEESC_EM03_12.12.2017_12_29_20,Acceptable,2025-04-14T18:52:59.418397,3.74751
Eric Mellon,rGBM_007_05_30_2023_05.30.2023_16_37_26,Acceptable,2025-04-14T18:53:06.467715,6.046176
Eric Mellon,DOSEESC_JH10_12.05.2018_18_35_41,Acceptable,2025-04-14T18:53:09.051701,1.577974
Eric Mellon,DOSEESC_EM04_02.07.2018_15_29_24,Acceptable,2025-04-14T18:53:11.343903,1.244195
Eric Mellon,DOSEESC_EM05_01.31.2018_6_27_23,Unacceptable,2025-04-14T18:53:14.961076,2.613633
Eric Mellon,DOSEESC_EM02_11.14.2017_16_41_24,Acceptable,2025-04-14T18:53:26.705142,10.761357
Eric Mellon,DOSEESC_UM05_05.30.2018_16_40_43,Acceptable,2025-04-14T18:53:32.080475,4.378914
Eric Mellon,DOSEESC_UM21_05.01.2019_22_25_37,Acceptable,2025-04-14T18:53:42.609430,9.544749
Eric Mellon,DOSEESC_JH10_12.28.2018_15_41_23,Acceptable,2025-04-14T18:53:54.327284,10.734912
Eric Mellon,DOSEESC_EM02_11.14.2017_12_40_42,Acceptable,2025-04-14T18:53:57.094443,1.263881
Eric Mellon,DOSEESC_JH10_12.28.2018_16_48_33,Unacceptable,2025-04-14T18:54:01.924989,3.857898
Eric Mellon,DOSEESC_EM15_07.02.2019_18_38_26,Acceptable,2025-04-14T18:54:11.383940,8.238149
Eric Mellon,DOSEESC_EM14_06.10.2019_10_43_34,Unacceptable,2025-04-14T18:54:16.129169,3.84748
Eric Mellon,rGBM_002_04_28_2023_04.28.2023_21_26_25,Acceptable,2025-04-14T18:54:19.099579,1.78736
Eric Mellon,DOSEESC_EM05_02.23.2018_10_38_40,Acceptable,2025-04-14T18:54:22.740715,2.661774
Eric Mellon,DOSEESC_UM06_06.18.2018_15_48_36,Acceptable,2025-04-14T18:54:27.042111,2.727757
Eric Mellon,DOSEESC_EM13_03.20.2019_14_46_20,Unacceptable,2025-04-14T18:54:37.306752,9.255874
Eric Mellon,DOSEESC_JH10_12.05.2018_23_26_24,Acceptable,2025-04-14T18:54:40.056496,1.756769
Eric Mellon,DOSEESC_EM06_03.19.2018_8_34_25,Acceptable,2025-04-14T18:54:48.088852,7.001165
Eric Mellon,DOSEESC_JH10_12.05.2018_16_40_19,Acceptable,2025-04-14T18:54:51.012232,1.915288
Eric Mellon,DOSEESC_EM07_06.20.2018_21_24_26,Acceptable,2025-04-14T18:54:54.714968,2.313285
Eric Mellon,rGBM_005_08_18_2023_08.18.2023_16_43_36,Acceptable,2025-04-14T18:54:57.798155,2.110335
Eric Mellon,rGBM_006_08_01_2023_08.01.2023_17_30_18,Acceptable,2025-04-14T18:55:01.131099,2.177994
Eric Mellon,DOSEESC_EM01_10.16.2017_18_26_31,Acceptable,2025-04-14T18:55:06.785371,4.525354
Eric Mellon,DOSEESC_EM01_09.20.2017_11_18_24,Unacceptable,2025-04-14T18:55:10.998577,3.21639
Eric Mellon,DOSEESC_EM07_06.26.2018_21_19_28,Acceptable,2025-04-14T18:55:17.192238,5.224138
Eric Mellon,DOSEESC_JH03_08.03.2018_15_44_34,Acceptable,2025-04-14T18:55:19.965128,1.705054
Eric Mellon,rGBM_006_04_03_2023_04.03.2023_16_48_25,Acceptable,2025-04-14T18:55:22.402658,1.438359
Eric Mellon,DOSEESC_UM15_11.28.2018_20_45_27,Acceptable,2025-04-14T18:55:26.873633,2.643039
Eric Mellon,DOSEESC_JH10_12.05.2018_20_29_25,Acceptable,2025-04-14T18:55:29.927841,2.039725
Eric Mellon,DOSEESC_JH10_12.05.2018_14_20_37,Unacceptable,2025-04-14T18:55:44.138659,12.651758
Eric Mellon,rGBM_006_08_01_2023_08.01.2023_18_36_25,Acceptable,2025-04-14T18:56:23.622968,21.619239
Eric Mellon,DOSEESC_JH10_12.28.2018_13_42_37,Acceptable,2025-04-14T18:56:25.930322,1.329688
Eric Mellon,DOSEESC_EM13_03.01.2019_21_38_23,Acceptable,2025-04-14T18:56:31.361175,4.566088
Eric Mellon,DOSEESC_EM09_12.17.2018_22_23_32,Unacceptable,2025-04-14T18:56:34.470016,2.126803
Eric Mellon,DOSEESC_EM03_12.12.2017_14_31_22,Acceptable,2025-04-14T18:56:37.109253,1.642003
Eric Mellon,wholeGBM_003_06_14_2023_06.14.2023_15_24_22,Acceptable,2025-04-14T18:56:40.288898,2.094763
Eric Mellon,rGBM_001_04_21_2023_04.21.2023_23_37_39,Acceptable,2025-04-14T18:56:43.285772,1.949723
Eric Mellon,DOSEESC_EM02_11.14.2017_22_36_24,Acceptable,2025-04-14T18:56:45.760966,1.539042
Eric Mellon,DOSEESC_EM13_03.20.2019_10_52_37,Acceptable,2025-04-14T18:56:50.198922,2.973625
Eric Mellon,DOSEESC_EM07_06.26.2018_14_17_30,Unacceptable,2025-04-14T18:56:53.830898,1.88792
Eric Mellon,DOSEESC_JH10_12.28.2018_16_24_19,Acceptable,2025-04-14T18:57:03.201687,1.94926
Eric Mellon,DOSEESC_EM01_10.16.2017_11_30_23,Acceptable,2025-04-14T18:57:07.047742,2.855089
Eric Mellon,wholeGBM_002_03_10_2023_03.10.2023_24_28_26,Acceptable,2025-04-14T18:57:09.474487,1.246482
Eric Mellon,rGBM_001_08_30_2023_08.30.2023_22_29_27,Acceptable,2025-04-14T18:57:12.451182,1.60289
Eric Mellon,DOSEESC_EM06_04.13.2018_21_40_42,Acceptable,2025-04-14T18:57:16.084064,2.483859
Eric Mellon,wholeGBM_002_03_10_2023_03.10.2023_23_36_38,Acceptable,2025-04-14T18:57:18.795568,1.655291
Eric Mellon,rGBM_001_06_30_2023_06.30.2023_18_40_43,Acceptable,2025-04-14T18:57:20.646367,0.994422
Eric Mellon,wholeGBM_003_06_14_2023_06.14.2023_19_26_40,Acceptable,2025-04-14T18:57:22.671591,0.994601
Eric Mellon,rGBM_005_08_18_2023_08.18.2023_24_27_35,Acceptable,2025-04-14T18:57:24.909696,1.255781
Eric Mellon,rGBM_004_09_22_2023_09.22.2023_24_27_37,Acceptable,2025-04-14T18:57:26.712628,0.865195
Eric Mellon,DOSEESC_EM13_03.20.2019_14_46_38,Acceptable,2025-04-14T18:57:30.952874,3.232733
Eric Mellon,wholeGBM_002_04_13_2023_04.13.2023_22_31_25,Acceptable,2025-04-14T18:57:33.316091,1.35991
Eric Mellon,DOSEESC_EM01_09.20.2017_12_27_22,Acceptable,2025-04-14T18:57:35.474801,1.096711
Eric Mellon,DOSEESC_JH10_12.28.2018_15_30_19,Acceptable,2025-04-14T18:57:37.687895,1.20239
Eric Mellon,DOSEESC_EM14_05.22.2019_18_44_36,Acceptable,2025-04-14T18:57:41.965691,3.296701
Eric Mellon,DOSEESC_EM14_05.22.2019_15_35_21,Acceptable,2025-04-14T18:57:44.307087,1.343091
Eric Mellon,DOSEESC_JH10_12.28.2018_19_19_41,Acceptable,2025-04-14T18:57:49.130183,3.833377
Eric Mellon,DOSEESC_EM12_03.07.2019_12_42_39,Acceptable,2025-04-14T18:57:51.737680,1.510864
Eric Mellon,rGBM_003_04_24_2023_04.24.2023_13_43_43,Acceptable,2025-04-14T18:57:53.890120,1.139538
Eric Mellon,rGBM_001_02_27_2023_02.27.2023_15_39_41,Acceptable,2025-04-14T18:57:56.143881,1.117835
Eric Mellon,DOSEESC_EM07_07.16.2018_21_37_37,Acceptable,2025-04-14T18:57:59.019387,1.435461
Eric Mellon,DOSEESC_EM02_10.19.2017_17_42_22,Unacceptable,2025-04-14T18:58:02.923882,2.6385
Eric Mellon,DOSEESC_JH10_12.28.2018_20_19_36,Acceptable,2025-04-14T18:58:05.335488,1.425735
Eric Mellon,rGBM_001_06_30_2023_06.30.2023_23_31_25,Unacceptable,2025-04-14T18:58:25.171306,11.012978
Eric Mellon,DOSEESC_EM01_09.20.2017_15_30_20,Unacceptable,2025-04-14T18:58:29.126329,2.969224
Eric Mellon,wholeGBM_002_04_13_2023_04.13.2023_21_38_40,Acceptable,2025-04-14T18:58:48.131442,1.415904
Eric Mellon,DOSEESC_UM09_70_06.20.2018_13_43_21,Unacceptable,2025-04-14T18:58:51.937830,2.875524
Eric Mellon,DOSEESC_JH03_08.03.2018_17_47_37,Acceptable,2025-04-14T18:58:55.009614,2.076762
Eric Mellon,DOSEESC_UM16_12.05.2018_13_40_39,Acceptable,2025-04-14T18:58:57.771403,1.315052
Eric Mellon,DOSEESC_UM13_08.22.2018_17_31_24,Acceptable,2025-04-14T18:59:05.242247,6.469363
Eric Mellon,DOSEESC_EM03_12.12.2017_19_38_25,Acceptable,2025-04-14T18:59:12.783578,2.279319
Eric Mellon,wholeGBM_002_03_10_2023_03.10.2023_20_36_25,Acceptable,2025-04-14T18:59:15.257881,1.295039
Eric Mellon,DOSEESC_EM02_11.14.2017_11_37_20,Acceptable,2025-04-14T18:59:19.136519,2.549315
Eric Mellon,DOSEESC_JH10_12.05.2018_21_22_33,Acceptable,2025-04-14T18:59:22.651593,1.889668
Eric Mellon,DOSEESC_UM16_11.14.2018_16_52_33,Acceptable,2025-04-14T18:59:29.905359,5.893659
Eric Mellon,DOSEESC_EM06_04.13.2018_10_26_38,Acceptable,2025-04-14T18:59:36.462473,5.569505
Eric Mellon,DOSEESC_EM11_01.03.2019_16_27_33,Acceptable,2025-04-14T18:59:39.595730,1.792786
Eric Mellon,DOSEESC_UM05_05.30.2018_18_39_45,Unacceptable,2025-04-14T18:59:44.644576,3.723156
Eric Mellon,rGBM_003_04_24_2023_04.24.2023_16_22_39,Acceptable,2025-04-14T18:59:47.324121,1.655031
Eric Mellon,rGBM_002_04_28_2023_04.28.2023_23_26_25,Acceptable,2025-04-14T18:59:51.497870,3.124953
Eric Mellon,DOSEESC_EM11_01.24.2019_20_24_34,Acceptable,2025-04-14T19:00:04.635908,3.672866
Eric Mellon,rGBM_001_02_27_2023_02.27.2023_23_25_37,Unacceptable,2025-04-14T19:00:06.933469,1.313395
Eric Mellon,DOSEESC_JH03_07.06.2018_15_44_38,Unacceptable,2025-04-14T19:00:11.339358,3.196043
Eric Mellon,DOSEESC_EM03_12.12.2017_18_42_27,Acceptable,2025-04-14T19:00:19.924180,3.767285
Eric Mellon,DOSEESC_EM01_09.20.2017_9_44_36,Acceptable,2025-04-14T19:00:34.219878,12.848854
Eric Mellon,rGBM_001_04_21_2023_04.21.2023_20_38_40,Acceptable,2025-04-14T19:01:00.771552,25.554713
Eric Mellon,DOSEESC_EM13_03.20.2019_12_47_39,Acceptable,2025-04-14T19:01:03.392519,1.585479
Eric Mellon,DOSEESC_EM01_09.20.2017_9_41_40,Acceptable,2025-04-14T19:01:06.112020,1.745284
Eric Mellon,DOSEESC_JH01_05.18.2018_14_48_38,Acceptable,2025-04-14T19:01:08.743297,1.631943
Eric Mellon,DOSEESC_JH10_12.28.2018_17_33_46,Unacceptable,2025-04-14T19:01:11.510845,1.748972
Eric Mellon,DOSEESC_JH01_05.18.2018_12_43_40,Acceptable,2025-04-14T19:01:14.183558,1.679765
Eric Mellon,DOSEESC_UM09_06.20.2018_12_46_24,Acceptable,2025-04-14T19:32:42.904789,1887.648759
Eric Mellon,DOSEESC_EM06_04.13.2018_24_42_38,Unacceptable,2025-04-14T19:32:49.074584,5.122534
Eric Mellon,DOSEESC_EM06_04.13.2018_24_42_38,Acceptable,2025-04-14T19:32:50.113164,6.161135
Eric Mellon,DOSEESC_EM15_06.11.2019_24_40_26,Unacceptable,2025-04-14T19:32:51.043295,0.97255
Eric Mellon,DOSEESC_EM11_01.03.2019_21_28_37,Acceptable,2025-04-14T19:32:53.147271,1.094949
Eric Mellon,rGBM_001_06_30_2023_06.30.2023_18_36_43,Acceptable,2025-04-14T19:32:57.319122,3.165902
Eric Mellon,DOSEESC_EM14_06.10.2019_14_48_34,Acceptable,2025-04-14T19:33:01.210355,2.897423
Eric Mellon,DOSEESC_JH10_12.28.2018_13_27_36,Acceptable,2025-04-14T19:33:08.467139,6.182871
Eric Mellon,DOSEESC_EM14_06.10.2019_15_36_19,Unacceptable,2025-04-14T19:33:11.521801,2.058847
Eric Mellon,DOSEESC_JH10_12.28.2018_18_33_44,Acceptable,2025-04-14T19:33:14.250873,1.724124
Eric Mellon,DOSEESC_EM13_03.20.2019_17_41_43,Acceptable,2025-04-14T19:33:16.590566,1.350601
Eric Mellon,DOSEESC_JH03_08.03.2018_12_44_38,Acceptable,2025-04-14T19:33:18.962187,1.386751
Eric Mellon,rGBM_003_04_24_2023_04.24.2023_21_41_42,Acceptable,2025-04-14T19:33:43.892590,23.882452
Eric Mellon,rGBM_001_02_27_2023_02.27.2023_22_30_36,Acceptable,2025-04-14T19:33:58.365340,13.481696
Eric Mellon,wholeGBM_002_03_10_2023_03.10.2023_18_20_28,Acceptable,2025-04-14T19:34:00.797522,1.429228
Eric Mellon,DOSEESC_UM18_02.18.2019_15_40_41,Acceptable,2025-04-14T19:34:05.228483,3.440036
Eric Mellon,DOSEESC_UM16_11.14.2018_19_45_38,Acceptable,2025-04-14T19:34:08.209302,1.962472
Eric Mellon,DOSEESC_EM14_06.10.2019_20_38_41,Unacceptable,2025-04-14T19:34:12.150412,2.906362
Eric Mellon,wholeGBM_003_06_14_2023_06.14.2023_21_27_21,Acceptable,2025-04-14T19:34:14.386005,1.222791
Eric Mellon,DOSEESC_EM07_07.16.2018_14_21_28,Unacceptable,2025-04-14T19:34:16.726232,1.344578
Eric Mellon,DOSEESC_EM03_12.12.2017_18_38_28,Acceptable,2025-04-14T19:34:19.475444,1.718071
Eric Mellon,DOSEESC_UM08_07.11.2018_16_45_34,Acceptable,2025-04-14T19:34:27.747348,7.268445
Eric Mellon,DOSEESC_UM18_02.18.2019_21_39_38,Acceptable,2025-04-14T19:34:29.919306,1.120913
Eric Mellon,DOSEESC_JH10_12.05.2018_20_24_35,Acceptable,2025-04-14T19:34:31.855390,0.926341
Eric Mellon,DOSEESC_EM12_02.12.2019_20_36_36,Acceptable,2025-04-14T19:34:36.899828,4.042166
Eric Mellon,DOSEESC_EM09_12.17.2018_11_47_37,Acceptable,2025-04-14T19:34:41.973838,4.068653
Eric Mellon,DOSEESC_EM11_01.03.2019_23_27_32,Unacceptable,2025-04-14T19:34:45.642379,2.646426
Eric Mellon,DOSEESC_UM18_02.18.2019_16_39_43,Acceptable,2025-04-14T19:34:49.481078,2.84211
Eric Mellon,rGBM_001_04_21_2023_04.21.2023_22_38_40,Acceptable,2025-04-14T19:34:51.624928,1.140696
Eric Mellon,DOSEESC_JH10_12.28.2018_18_20_41,Acceptable,2025-04-14T19:35:01.891412,9.282344
Eric Mellon,DOSEESC_EM04_01.10.2018_12_23_23,Acceptable,2025-04-14T19:35:04.070596,1.185471
Eric Mellon,DOSEESC_EM02_11.14.2017_10_42_41,Acceptable,2025-04-14T19:35:06.160505,1.011924
Eric Mellon,DOSEESC_UM16_12.05.2018_12_46_38,Acceptable,2025-04-14T19:35:11.211008,4.041274
Eric Mellon,DOSEESC_JH10_12.28.2018_17_40_42,Acceptable,2025-04-14T19:35:13.331478,1.108657
Eric Mellon,DOSEESC_UM21_05.01.2019_18_30_28,Acceptable,2025-04-14T19:35:15.437456,1.091136
Eric Mellon,DOSEESC_UM08_06.13.2018_16_50_37,Unacceptable,2025-04-14T19:35:18.162936,1.708642
Eric Mellon,rGBM_006_08_01_2023_08.01.2023_19_29_20,Acceptable,2025-04-14T19:35:20.313155,1.122608
Eric Mellon,DOSEESC_UM16_11.14.2018_16_43_43,Acceptable,2025-04-14T19:35:22.215007,0.900933
Eric Mellon,wholeGBM_002_04_13_2023_04.13.2023_19_27_23,Acceptable,2025-04-14T19:35:24.122472,0.921157
Eric Mellon,DOSEESC_JH10_12.28.2018_22_33_37,Acceptable,2025-04-14T19:35:26.067746,0.935643
Eric Mellon,DOSEESC_JH10_12.05.2018_15_29_22,Acceptable,2025-04-14T19:35:28.052135,0.973035
Eric Mellon,wholeGBM_003_06_14_2023_06.14.2023_18_20_34,Acceptable,2025-04-14T19:35:30.884091,1.770212
Eric Mellon,DOSEESC_EM14_05.22.2019_16_42_40,Acceptable,2025-04-14T19:35:35.224453,3.308491
Eric Mellon,DOSEESC_EM12_03.07.2019_10_43_38,Acceptable,2025-04-14T19:35:38.130638,1.861908
Eric Mellon,DOSEESC_JH10_12.05.2018_19_17_23,Acceptable,2025-04-14T19:35:41.553460,2.41904
Eric Mellon,DOSEESC_JH10_12.05.2018_19_23_28,Acceptable,2025-04-14T19:35:43.896929,1.326041
Eric Mellon,rGBM_001_08_30_2023_08.30.2023_16_29_39,Acceptable,2025-04-14T19:35:46.186671,1.208835
Eric Mellon,DOSEESC_EM04_02.07.2018_11_27_25,Acceptable,2025-04-14T19:35:51.525242,4.375793
Eric Mellon,DOSEESC_EM15_06.11.2019_21_42_21,Unacceptable,2025-04-14T19:35:54.825611,2.310788
Eric Mellon,DOSEESC_EM02_11.14.2017_17_42_27,Acceptable,2025-04-14T19:36:01.415030,5.591305
Eric Mellon,rGBM_001_04_21_2023_04.21.2023_25_24_39,Unacceptable,2025-04-14T19:36:05.069450,2.653496
Eric Mellon,DOSEESC_EM04_01.10.2018_15_27_21,Acceptable,2025-04-14T19:36:07.396465,1.281782
Eric Mellon,rGBM_003_04_24_2023_04.24.2023_20_22_41,Acceptable,2025-04-14T19:36:21.112249,12.737797
Eric Mellon,DOSEESC_JH10_12.28.2018_19_33_22,Acceptable,2025-04-14T19:36:23.134597,1.025196
Eric Mellon,rGBM_001_08_30_2023_08.30.2023_22_25_36,Acceptable,2025-04-14T19:36:25.586938,1.446762
Eric Mellon,DOSEESC_EM01_10.16.2017_11_17_31,Acceptable,2025-04-14T19:36:37.833088,11.245568
Eric Mellon,rGBM_007_05_30_2023_05.30.2023_18_29_42,Acceptable,2025-04-14T19:36:39.995574,1.095727
Eric Mellon,DOSEESC_EM15_06.11.2019_10_43_38,Acceptable,2025-04-14T19:36:42.077068,1.057106
Eric Mellon,DOSEESC_EM03_12.12.2017_18_28_23,Acceptable,2025-04-14T19:36:44.014459,0.937835
Eric Mellon,DOSEESC_EM13_03.20.2019_18_48_39,Acceptable,2025-04-14T19:36:46.688979,1.556936
Eric Mellon,DOSEESC_EM02_11.14.2017_17_43_41,Acceptable,2025-04-14T19:36:56.406460,8.742333
Eric Mellon,DOSEESC_UM09_70_06.20.2018_12_40_21,Unacceptable,2025-04-14T19:36:59.712071,2.241286
Eric Mellon,DOSEESC_EM04_01.10.2018_20_32_21,Acceptable,2025-04-14T19:37:02.154052,1.476247
Eric Mellon,DOSEESC_EM12_02.12.2019_20_39_36,Unacceptable,2025-04-14T19:37:06.428224,3.272838
Eric Mellon,wholeGBM_001_05_26_2023_05.26.2023_13_41_20,Acceptable,2025-04-14T19:37:13.186589,5.749146
Eric Mellon,wholeGBM_002_04_13_2023_04.13.2023_24_33_36,Acceptable,2025-04-14T19:37:15.231552,1.030543
